url,status,products,title,ms,proxy
https://4b1665-5.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://4b416a.myshopify.com,LIVE,1,,957,px150902.pointtoserver.com:10780
https://4c3c9b-2.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://4dd415.myshopify.com,LIVE,1,,1869,px180801.pointtoserver.com:10780
https://4ubytia-hair.myshopify.com,LIVE,1,,1848,px150902.pointtoserver.com:10780
https://4ucaps1.myshopify.com,LIVE,1,,815,px022505.pointtoserver.com:10780
https://52263b-b3.myshopify.com,SERVER_ERROR,0,,1143,lv1.cactussstp.com:81
https://527026.myshopify.com,TIMEOUT,0,,0,hk1.cactussstp.com:8080
https://53c64c.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://56005c-2.myshopify.com,TIMEOUT,0,,0,nl3.cactussstp.com:8080
https://56906f-da.myshopify.com,LIVE,1,,1573,uk2.cactussstp.com:81
https://57e78a-2.myshopify.com,LIVE,1,,1111,de1.cactussstp.com:3129
https://59778d-2.myshopify.com,LIVE,1,,912,px460101.pointtoserver.com:10780
https://597918-b0.myshopify.com,LIVE,1,,1129,de1.cactussstp.com:8080
https://5a655b-27.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://5b9f25.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://5bf8b3.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://5cc1b3-4f.myshopify.com,TIMEOUT,0,,0,nl3.cactussstp.com:8080
https://601e8e.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://605af5.myshopify.com,TIMEOUT,0,,0,hk1.cactussstp.com:81
https://605thriftheat.myshopify.com,LIVE,1,,1254,au1.cactussstp.com:3129
https://606e29-3.myshopify.com,LIVE,1,,1578,pt1.cactussstp.com:8080
https://608940-2.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://60ff20.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://61cb1b-2.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://61cda5-3.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://61f91d-d8.myshopify.com,SERVER_ERROR,0,,2238,px032002.pointtoserver.com:10780
https://622322.myshopify.com,LIVE,1,,1588,de1.cactussstp.com:3129
https://62f8f4-2.myshopify.com,TIMEOUT,0,,0,nl3.cactussstp.com:8080
https://63490f.myshopify.com,LIVE,1,,1274,lv1.cactussstp.com:81
https://635ad3-2.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://63ab5b-3.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://64ba3e-2.myshopify.com,HTTP_402,0,,1487,au1.cactussstp.com:3129
https://64e6af-fc.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://65279f-8c.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://65txkx-em.myshopify.com,RATE_LIMITED,0,,1508,ca-mon.pvdata.host:8080
https://6667f3-ae.myshopify.com,LIVE,1,,1500,lv1.cactussstp.com:81
https://66a422-4.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://66ac01-4.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://66mint-fine-estate-jewelry.myshopify.com,RATE_LIMITED,0,,1143,ca-mon.pvdata.host:8080
https://67f95b.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://6817fd.myshopify.com,LIVE,1,,1154,pt1.cactussstp.com:8080
https://6873b5-dd.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://690e6b-2.myshopify.com,TIMEOUT,0,,0,hk1.cactussstp.com:8080
https://6a2b22.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://6a8927-15.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://6adea4.myshopify.com,LIVE,1,,4939,lv1.cactussstp.com:81
https://6ba227-21.myshopify.com,LIVE,1,,1606,px032002.pointtoserver.com:10780
https://6bde0d-34.myshopify.com,LIVE,1,,1091,px051003.pointtoserver.com:10780
https://6bff84.myshopify.com,LIVE,1,,927,px150902.pointtoserver.com:10780
https://6c4e0c-2.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://6cbb37.myshopify.com,LIVE,1,,1373,uk2.cactussstp.com:81
https://6d0ce0.myshopify.com,LIVE,1,,14125,lv1.cactussstp.com:81
https://6d257c-2.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://6dd7b6-4.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://6e45ab-3.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://701ba8.myshopify.com,LIVE,1,,1194,px051003.pointtoserver.com:10780
https://7036f0-2.myshopify.com,RATE_LIMITED,0,,1217,ca-mon.pvdata.host:8080
https://704-shop.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://72119f.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://7232d4-63.myshopify.com,SERVER_ERROR,0,,1443,px014004.pointtoserver.com:10780
https://7455e4-fa.myshopify.com,LIVE,1,,1444,px014004.pointtoserver.com:10780
https://747f64.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://74e484-2.myshopify.com,LIVE,1,,1070,px022505.pointtoserver.com:10780
https://74f55b-3.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://75a412-78.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://75b534-3.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://75e247-4.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://766d0f-8d.myshopify.com,TIMEOUT,0,,0,nl3.cactussstp.com:8080
https://7750d1-2.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://775d4c-b4.myshopify.com,LIVE,1,,1227,au1.cactussstp.com:3129
https://7762ee-89.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://78274a-3.myshopify.com,LIVE,1,,1394,px051003.pointtoserver.com:10780
https://786cosmetics.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://788a4a-5.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://78d4c4.myshopify.com,TIMEOUT,0,,0,nl3.cactussstp.com:8080
https://79badd-63.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://7a721b-05.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://7am-enfant.myshopify.com,RATE_LIMITED,0,,1182,ca-mon.pvdata.host:8080
https://7beea3-4.myshopify.com,LIVE,1,,4214,px180801.pointtoserver.com:10780
https://7c3558-2.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://7cdc9b-bc.myshopify.com,LIVE,1,,1437,lv1.cactussstp.com:81
https://7dfb11.myshopify.com,TIMEOUT,0,,0,hk1.cactussstp.com:8080
https://7e9741-2.myshopify.com,LIVE,1,,1190,px051003.pointtoserver.com:10780
https://7f45c6-2.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://7f57e7-3.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://7fe604-2.myshopify.com,LIVE,1,,1215,px022505.pointtoserver.com:10780
https://7mjwh9-bv.myshopify.com,TIMEOUT,0,,0,nl3.cactussstp.com:8080
https://7store-1.myshopify.com,LIVE,1,,1854,au1.cactussstp.com:3129
https://7store-3.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://7store-6.myshopify.com,LIVE,1,,2149,uk2.cactussstp.com:81
https://7store-7.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://7th-street-candle-co.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://8-6-4.myshopify.com,LIVE,1,,885,px022505.pointtoserver.com:10780
https://805e95-c9.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://81fba6-60.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://826-boston.myshopify.com,LIVE,1,,1544,de1.cactussstp.com:8080
https://829cfc-e1.myshopify.com,LIVE,1,,1033,de1.cactussstp.com:8080
https://833ba5-3.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://837bce-2.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://83d7b8-2.myshopify.com,LIVE,1,,916,px460101.pointtoserver.com:10780
https://83e40d.myshopify.com,LIVE,1,,1866,us9.cactussstp.com:81
https://844bf3.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://847a62-fd.myshopify.com,LIVE,1,,1404,px150902.pointtoserver.com:10780
https://868900.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://86e9ee-2.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://878fa0.myshopify.com,LIVE,1,,1401,px014004.pointtoserver.com:10780
https://87f383-c8.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://87f694-2.myshopify.com,LIVE,1,,1301,uk2.cactussstp.com:81
https://88-films.myshopify.com,TIMEOUT,0,,0,hk1.cactussstp.com:8080
https://893f4a-2.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://89d081-3.myshopify.com,LIVE,1,,432,px591203.pointtoserver.com:10780
https://89th-and-autumn.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://8abfb5.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
